
184484652,907,204,5/9/23(Tue)17:56
184483063,806,196,5/9/23(Tue)17:28
184481146,704,185,5/9/23(Tue)16:52
184479521,598,170,5/9/23(Tue)16:20
184477522,769,209,5/9/23(Tue)15:41
184476114,586,170,5/9/23(Tue)15:12
184474186,689,191,5/9/23(Tue)14:31
184472266,807,203,5/9/23(Tue)13:47
184469879,841,200,5/9/23(Tue)12:50
184467340,743,169,5/9/23(Tue)11:42
184463909,813,170,5/9/23(Tue)9:58
184449478,833,163,5/9/23(Tue)1:16
184447969,665,155,5/9/23(Tue)0:40
184445941,873,173,5/8/23(Mon)23:54
184443092,1007,200,5/8/23(Mon)22:51
184441243,808,202,5/8/23(Mon)22:11
184438698,882,206,5/8/23(Mon)21:20
184436634,907,215,5/8/23(Mon)20:46
184433767,849,205,5/8/23(Mon)19:43
184431576,776,196,5/8/23(Mon)19:02
184426998,827,219,5/8/23(Mon)17:35
184426988,848,188,5/8/23(Mon)17:35
184425147,847,209,5/8/23(Mon)17:08
184423065,873,239,5/8/23(Mon)16:34
184421335,1,1,5/8/23(Mon)16:02
184421272,851,232,5/8/23(Mon)16:00
184419107,776,211,5/8/23(Mon)15:19
184416328,768,171,5/8/23(Mon)14:21
184414243,623,168,5/8/23(Mon)13:35
184411655,1,1,5/8/23(Mon)12:33
184411215,2,2,5/8/23(Mon)12:22
184410597,199,72,5/8/23(Mon)12:06
184410596,854,192,5/8/23(Mon)12:06
184406823,780,155,5/8/23(Mon)10:22
184404154,750,133,5/8/23(Mon)9:03
184400973,771,138,5/8/23(Mon)7:12
184395787,691,160,5/8/23(Mon)3:51
184395778,4,4,5/8/23(Mon)3:51
184395747,772,146,5/8/23(Mon)3:51
184395224,19,15,5/8/23(Mon)3:36
184393611,986,188,5/8/23(Mon)2:55
184392173,732,184,5/8/23(Mon)2:17
184390506,902,212,5/8/23(Mon)1:41
184388836,921,215,5/8/23(Mon)1:07
184386246,1016,215,5/8/23(Mon)0:12
184384340,856,196,5/7/23(Sun)23:33
184382512,814,190,5/7/23(Sun)23:00
184380262,1056,269,5/7/23(Sun)22:24
184378460,837,250,5/7/23(Sun)22:01
184376775,1038,252,5/7/23(Sun)21:38
184375139,893,238,5/7/23(Sun)21:15
184373356,994,274,5/7/23(Sun)20:49
184369692,1080,270,5/7/23(Sun)19:57
184369440,1125,204,5/7/23(Sun)19:54
184367194,1100,238,5/7/23(Sun)19:11
184364944,755,197,5/7/23(Sun)18:20
184362959,674,181,5/7/23(Sun)17:42
184360511,772,176,5/7/23(Sun)16:55
184358018,749,184,5/7/23(Sun)16:05
184355795,699,160,5/7/23(Sun)15:18
184353327,728,165,5/7/23(Sun)14:27
184350329,976,209,5/7/23(Sun)13:26
184347663,748,168,5/7/23(Sun)12:21
184344649,667,154,5/7/23(Sun)11:01
184340830,783,147,5/7/23(Sun)9:02
184337866,607,121,5/7/23(Sun)6:59
184334977,688,118,5/7/23(Sun)4:43
184332099,914,158,5/7/23(Sun)3:03
184329849,881,178,5/7/23(Sun)2:03
184327815,790,138,5/7/23(Sun)1:14
184325679,856,166,5/7/23(Sun)0:22
184320761,924,191,5/6/23(Sat)22:26
184316867,810,188,5/6/23(Sat)21:03
184316852,980,200,5/6/23(Sat)21:03
184314424,810,196,5/6/23(Sat)20:06
184313122,8,7,5/6/23(Sat)19:38
184312198,802,191,5/6/23(Sat)19:17
184310358,604,173,5/6/23(Sat)18:35
184307844,838,195,5/6/23(Sat)17:38
184304966,904,189,5/6/23(Sat)16:36
184303087,750,190,5/6/23(Sat)15:59
184300601,763,183,5/6/23(Sat)15:04
184298140,728,173,5/6/23(Sat)14:06
184295608,756,194,5/6/23(Sat)13:10
184293402,806,183,5/6/23(Sat)12:16
184290764,779,170,5/6/23(Sat)11:07
184287234,997,183,5/6/23(Sat)9:30
184283316,638,162,5/6/23(Sat)7:25
184271206,927,178,5/6/23(Sat)1:30
184269548,806,190,5/6/23(Sat)1:03
184269508,961,171,5/6/23(Sat)1:02
184267485,914,192,5/6/23(Sat)0:20
184265435,1049,218,5/5/23(Fri)23:43
184261736,1058,203,5/5/23(Fri)22:35
184260689,920,167,5/5/23(Fri)22:21
184258947,1025,224,5/5/23(Fri)21:52
184257124,705,164,5/5/23(Fri)21:22
184256723,802,191,5/5/23(Fri)21:15
184252563,942,179,5/5/23(Fri)19:59
184251919,917,223,5/5/23(Fri)19:49
184250141,7,6,5/5/23(Fri)19:15
184250048,761,176,5/5/23(Fri)19:13
184244666,805,195,5/5/23(Fri)17:27
184244661,849,185,5/5/23(Fri)17:27
184241992,878,195,5/5/23(Fri)16:38
184239351,846,195,5/5/23(Fri)15:47
184237328,867,207,5/5/23(Fri)15:06
184234764,800,196,5/5/23(Fri)14:10
184232054,1,2,5/5/23(Fri)13:08
184232038,799,171,5/5/23(Fri)13:08
184227542,931,213,5/5/23(Fri)11:11
184224753,4,5,5/5/23(Fri)9:51
184223244,517,134,5/5/23(Fri)9:05
184223241,918,160,5/5/23(Fri)9:05
184223160,34,23,5/5/23(Fri)9:02
184219916,921,148,5/5/23(Fri)7:14
184217064,1112,158,5/5/23(Fri)5:39
184214075,1475,183,5/5/23(Fri)4:04
184211543,958,171,5/5/23(Fri)2:39
184209839,863,198,5/5/23(Fri)1:58
184208224,785,185,5/5/23(Fri)1:20
184206106,976,222,5/5/23(Fri)0:37
184204918,684,202,5/5/23(Fri)0:17
184202956,902,234,5/4/23(Thu)23:34
184200725,924,196,5/4/23(Thu)22:45
184198966,764,196,5/4/23(Thu)22:10
184196354,898,200,5/4/23(Thu)21:12
184194161,728,183,5/4/23(Thu)20:25
184191815,707,201,5/4/23(Thu)19:31
184189458,658,175,5/4/23(Thu)18:39
184186784,554,139,5/4/23(Thu)17:43
184186764,519,142,5/4/23(Thu)17:42
184184103,1054,242,5/4/23(Thu)16:53
184181360,1081,238,5/4/23(Thu)16:01
184177774,738,213,5/4/23(Thu)14:45
184177735,703,150,5/4/23(Thu)14:44
184174727,849,206,5/4/23(Thu)13:36
184172549,758,194,5/4/23(Thu)12:48
184172521,4,4,5/4/23(Thu)12:47
184167260,759,198,5/4/23(Thu)10:42
184167247,722,143,5/4/23(Thu)10:42
184163344,563,160,5/4/23(Thu)8:32
184159782,611,163,5/4/23(Thu)5:50
184157325,650,130,5/4/23(Thu)4:03
184154515,936,188,5/4/23(Thu)2:22
184152225,837,171,5/4/23(Thu)1:13
184148961,928,173,5/3/23(Wed)23:59
184146815,919,207,5/3/23(Wed)23:11
184143577,874,204,5/3/23(Wed)21:53
184143347,50,38,5/3/23(Wed)21:46
184139867,836,167,5/3/23(Wed)20:37
184137123,562,195,5/3/23(Wed)19:45
184137108,905,233,5/3/23(Wed)19:45
184133284,899,251,5/3/23(Wed)18:47
184133243,808,282,5/3/23(Wed)18:46
184131363,1115,302,5/3/23(Wed)18:21
184128879,919,215,5/3/23(Wed)17:36
184126387,788,190,5/3/23(Wed)16:50
184124287,775,179,5/3/23(Wed)16:08
184122003,713,171,5/3/23(Wed)15:18
184119586,756,190,5/3/23(Wed)14:26
184116377,812,177,5/3/23(Wed)13:14
184113664,784,179,5/3/23(Wed)12:13
184108596,653,159,5/3/23(Wed)9:48
184104502,652,135,5/3/23(Wed)7:09
184104182,598,131,5/3/23(Wed)6:55
184099527,581,136,5/3/23(Wed)3:34
184094792,928,198,5/3/23(Wed)1:25
184094764,1060,211,5/3/23(Wed)1:25
184092606,976,224,5/3/23(Wed)0:37
184088731,1010,225,5/2/23(Tue)23:12
184087236,760,204,5/2/23(Tue)22:45
184085527,937,221,5/2/23(Tue)22:13
184083336,977,209,5/2/23(Tue)21:26
184080839,979,225,5/2/23(Tue)20:30
184076584,140,76,5/2/23(Tue)19:00
184075691,1039,263,5/2/23(Tue)18:44
184075665,861,189,5/2/23(Tue)18:44
184072945,899,228,5/2/23(Tue)17:55
184070731,1171,257,5/2/23(Tue)17:14
184067733,1128,253,5/2/23(Tue)16:28
184065878,1241,283,5/2/23(Tue)16:00
184063507,1101,251,5/2/23(Tue)15:15
184060808,1096,247,5/2/23(Tue)14:20
184057454,1061,226,5/2/23(Tue)13:04
184054791,778,168,5/2/23(Tue)12:01
184051749,703,162,5/2/23(Tue)10:30
184048665,620,138,5/2/23(Tue)8:55
184045797,599,134,5/2/23(Tue)7:09
184042429,15,8,5/2/23(Tue)4:41
184042417,733,129,5/2/23(Tue)4:41
184039644,847,155,5/2/23(Tue)2:45
184037388,911,180,5/2/23(Tue)1:36
184035172,972,204,5/2/23(Tue)0:50
184033121,896,200,5/2/23(Tue)0:09
184030658,1044,211,5/1/23(Mon)23:15
184027705,873,217,5/1/23(Mon)22:12
184025189,961,226,5/1/23(Mon)21:18
184022217,933,207,5/1/23(Mon)20:15
184020341,754,194,5/1/23(Mon)19:35
184017944,856,225,5/1/23(Mon)18:49
184013609,797,247,5/1/23(Mon)17:24
184011628,829,255,5/1/23(Mon)16:49
184009436,853,247,5/1/23(Mon)16:07
184007599,836,219,5/1/23(Mon)15:35
184005537,1061,243,5/1/23(Mon)14:56
184002838,865,212,5/1/23(Mon)13:58
184000188,875,200,5/1/23(Mon)13:00
183997102,12,8,5/1/23(Mon)11:50
183997054,755,182,5/1/23(Mon)11:49
183993796,720,194,5/1/23(Mon)10:08
183992992,24,21,5/1/23(Mon)9:38
183990126,794,163,5/1/23(Mon)7:52
183985879,610,137,5/1/23(Mon)5:04
183983232,664,143,5/1/23(Mon)3:24
183978486,653,147,5/1/23(Mon)1:09
183978427,821,150,5/1/23(Mon)1:08
183973247,900,205,4/30/23(Sun)23:04
183972218,787,211,4/30/23(Sun)22:45
183970553,673,176,4/30/23(Sun)22:16
183970220,8,8,4/30/23(Sun)22:10
183969989,926,201,4/30/23(Sun)22:07
183966051,1065,223,4/30/23(Sun)20:50
183962923,1031,234,4/30/23(Sun)19:49
183960999,804,182,4/30/23(Sun)19:19
183960927,830,214,4/30/23(Sun)19:18
183958376,947,233,4/30/23(Sun)18:37
183954453,910,243,4/30/23(Sun)17:29
183954394,842,225,4/30/23(Sun)17:28
183951367,890,205,4/30/23(Sun)16:23
183946930,766,217,4/30/23(Sun)14:57
183946813,677,154,4/30/23(Sun)14:54
183940642,796,190,4/30/23(Sun)12:44
183940626,791,161,4/30/23(Sun)12:44
183937065,892,187,4/30/23(Sun)11:23
183933783,688,142,4/30/23(Sun)9:48
183930795,605,124,4/30/23(Sun)8:05
183924870,559,157,4/30/23(Sun)3:57
183924196,646,135,4/30/23(Sun)3:37
183924183,720,137,4/30/23(Sun)3:37
183922417,734,156,4/30/23(Sun)2:42
183920452,662,162,4/30/23(Sun)1:44
183916257,643,180,4/29/23(Sat)23:55
183916237,926,201,4/29/23(Sat)23:55
183913903,14,10,4/29/23(Sat)23:02
183913714,2,1,4/29/23(Sat)22:58
183913693,919,227,4/29/23(Sat)22:58
183911875,11,9,4/29/23(Sat)22:17
183911224,1002,206,4/29/23(Sat)22:05
183906557,912,210,4/29/23(Sat)20:19
183904665,756,197,4/29/23(Sat)19:41
183903006,732,197,4/29/23(Sat)19:12
183901157,716,204,4/29/23(Sat)18:40
183899273,981,221,4/29/23(Sat)18:00
183897246,839,224,4/29/23(Sat)17:17
183894762,831,201,4/29/23(Sat)16:24
183892446,857,191,4/29/23(Sat)15:35
183889357,968,212,4/29/23(Sat)14:31
183886531,920,201,4/29/23(Sat)13:31
183884158,6,7,4/29/23(Sat)12:32
183883760,851,183,4/29/23(Sat)12:23
183881055,604,154,4/29/23(Sat)11:10
183877459,783,179,4/29/23(Sat)9:25
183871894,682,147,4/29/23(Sat)5:40
183871874,626,132,4/29/23(Sat)5:39
183869927,673,120,4/29/23(Sat)4:14
183867296,106,37,4/29/23(Sat)2:44
183866185,1115,212,4/29/23(Sat)2:11
183864698,16,13,4/29/23(Sat)1:32
183864625,919,168,4/29/23(Sat)1:30
183862291,1,2,4/29/23(Sat)0:31
183862239,930,212,4/29/23(Sat)0:30
183859842,954,233,4/28/23(Fri)23:39
183857227,977,225,4/28/23(Fri)22:44
183853255,892,240,4/28/23(Fri)21:24
183850947,711,177,4/28/23(Fri)20:43
183850717,3,2,4/28/23(Fri)20:39
183850558,35,32,4/28/23(Fri)20:36
183850533,23,11,4/28/23(Fri)20:36
183848421,827,201,4/28/23(Fri)19:55
183845746,925,238,4/28/23(Fri)19:02
183844100,174,93,4/28/23(Fri)18:29
183843776,656,216,4/28/23(Fri)18:23
183841552,828,248,4/28/23(Fri)17:44
183839573,801,230,4/28/23(Fri)17:05
183836359,762,189,4/28/23(Fri)16:10
183836284,162,108,4/28/23(Fri)16:09
183831654,826,221,4/28/23(Fri)14:39
183829173,8,8,4/28/23(Fri)13:45
183828709,7,4,4/28/23(Fri)13:35
183827949,690,191,4/28/23(Fri)13:16
183827007,622,166,4/28/23(Fri)12:55
183825521,816,221,4/28/23(Fri)12:22
183822053,1106,251,4/28/23(Fri)11:04
183819552,1035,249,4/28/23(Fri)10:08
183816321,1068,211,4/28/23(Fri)8:37
183810419,1075,181,4/28/23(Fri)4:56
183810378,469,117,4/28/23(Fri)4:54
183806457,1039,176,4/28/23(Fri)2:42
183803035,1038,223,4/28/23(Fri)1:00
183800825,1024,248,4/28/23(Fri)0:06
183798799,41,27,4/27/23(Thu)23:23
183792802,548,170,4/27/23(Thu)21:31
183788449,1185,306,4/27/23(Thu)20:16
183788377,1034,278,4/27/23(Thu)20:15
183785304,1077,278,4/27/23(Thu)19:20
183781975,1052,289,4/27/23(Thu)18:23
183781018,833,254,4/27/23(Thu)18:08
183780637,27,23,4/27/23(Thu)18:02
183778306,1204,326,4/27/23(Thu)17:25
183773680,5,4,4/27/23(Thu)16:11
183773660,852,247,4/27/23(Thu)16:11
183769081,1013,284,4/27/23(Thu)14:53
183768842,0,1,4/27/23(Thu)14:49
183766181,1083,265,4/27/23(Thu)14:11
183763564,1053,284,4/27/23(Thu)13:31
183761368,0,1,4/27/23(Thu)12:55
183761356,1,2,4/27/23(Thu)12:55
183761342,1070,282,4/27/23(Thu)12:54
183757549,1254,276,4/27/23(Thu)11:47
183753818,991,217,4/27/23(Thu)10:36
183750872,1064,232,4/27/23(Thu)9:36
183748216,939,231,4/27/23(Thu)8:31
183747986,3,4,4/27/23(Thu)8:25
183747945,1,1,4/27/23(Thu)8:24
183745071,1020,216,4/27/23(Thu)6:58
183742869,1035,189,4/27/23(Thu)5:47
183740550,1079,203,4/27/23(Thu)4:30
183738376,976,203,4/27/23(Thu)3:32
183735258,1583,273,4/27/23(Thu)2:28
183733390,1110,279,4/27/23(Thu)1:58
183731105,956,237,4/27/23(Thu)1:19
183728789,1024,235,4/27/23(Thu)0:42
183726363,1247,310,4/26/23(Wed)23:59
183724031,1412,375,4/26/23(Wed)23:16
183723484,137,98,4/26/23(Wed)23:06
183720701,1156,337,4/26/23(Wed)22:22
183720374,10,8,4/26/23(Wed)22:17
183718073,0,1,4/26/23(Wed)21:43
183716466,1319,336,4/26/23(Wed)21:19
183715215,768,250,4/26/23(Wed)21:02
183713194,1097,363,4/26/23(Wed)20:38
183710088,1210,377,4/26/23(Wed)20:04
183707350,1193,308,4/26/23(Wed)19:35
183704898,952,273,4/26/23(Wed)19:08
183704460,721,219,4/26/23(Wed)19:02
183702897,888,266,4/26/23(Wed)18:43
183702008,520,163,4/26/23(Wed)18:31
183701319,944,296,4/26/23(Wed)18:22
183692728,1106,280,4/26/23(Wed)16:19
183688723,1320,344,4/26/23(Wed)15:09
183685367,1210,290,4/26/23(Wed)14:14
183685285,46,25,4/26/23(Wed)14:13
183682955,1002,248,4/26/23(Wed)13:34
183682867,7,7,4/26/23(Wed)13:32
183679778,995,248,4/26/23(Wed)12:37
183677499,1157,247,4/26/23(Wed)11:58
183674973,1165,249,4/26/23(Wed)11:05
183671411,1019,224,4/26/23(Wed)9:32
183669160,2,2,4/26/23(Wed)8:31
183668697,965,191,4/26/23(Wed)8:19
183665656,905,219,4/26/23(Wed)6:29
183663449,765,169,4/26/23(Wed)5:08
183661240,985,202,4/26/23(Wed)4:08
183659412,1093,206,4/26/23(Wed)3:26
183657453,1257,225,4/26/23(Wed)2:39
183653702,106,59,4/26/23(Wed)1:16
183651990,18,19,4/26/23(Wed)0:44
183650510,1275,308,4/26/23(Wed)0:17
183646235,929,214,4/25/23(Tue)23:01
183646156,1136,281,4/25/23(Tue)23:00
183644195,906,251,4/25/23(Tue)22:30
183642445,1077,334,4/25/23(Tue)22:07
183640300,1114,314,4/25/23(Tue)21:35
183638298,1101,309,4/25/23(Tue)21:08
183636290,1021,296,4/25/23(Tue)20:42
183634310,1089,309,4/25/23(Tue)20:16
183632796,31,21,4/25/23(Tue)19:53
183632679,887,309,4/25/23(Tue)19:51
183630250,795,220,4/25/23(Tue)19:17
183629519,821,220,4/25/23(Tue)19:08
183625559,875,234,4/25/23(Tue)18:12
183624706,8,9,4/25/23(Tue)17:59
183621848,12,12,4/25/23(Tue)17:15
183621597,1,2,4/25/23(Tue)17:12
183621561,868,277,4/25/23(Tue)17:12
183619525,6,7,4/25/23(Tue)16:38
183619514,992,263,4/25/23(Tue)16:38
183618382,8,9,4/25/23(Tue)16:19
183616699,1047,274,4/25/23(Tue)15:52
183614733,797,261,4/25/23(Tue)15:20
183612490,888,271,4/25/23(Tue)14:39
183607907,51,48,4/25/23(Tue)13:13
183601524,1299,289,4/25/23(Tue)11:00
183601492,870,186,4/25/23(Tue)10:59
183595338,0,1,4/25/23(Tue)7:44
183595307,754,150,4/25/23(Tue)7:43
183592339,886,183,4/25/23(Tue)5:55
183589350,1077,220,4/25/23(Tue)4:24
183587205,1168,219,4/25/23(Tue)3:39
183585321,1053,247,4/25/23(Tue)3:01
183581933,1154,284,4/25/23(Tue)1:58
183581902,987,239,4/25/23(Tue)1:58
183579841,1107,275,4/25/23(Tue)1:24
183578188,1186,290,4/25/23(Tue)1:01
183576538,1119,278,4/25/23(Tue)0:33
183574802,857,235,4/25/23(Tue)0:02
183572993,892,239,4/24/23(Mon)23:31
183570962,954,244,4/24/23(Mon)22:55
183568952,92,56,4/24/23(Mon)22:24
183568941,955,264,4/24/23(Mon)22:24
183567193,0,1,4/24/23(Mon)21:55
183567156,0,1,4/24/23(Mon)21:55
183567152,979,259,4/24/23(Mon)21:55
183563406,1065,301,4/24/23(Mon)20:43
183558779,1005,307,4/24/23(Mon)19:28
183555427,10,6,4/24/23(Mon)18:41
183553307,941,298,4/24/23(Mon)18:09
183551783,3,3,4/24/23(Mon)17:47
183551201,1053,299,4/24/23(Mon)17:38
183551126,20,21,4/24/23(Mon)17:37
183549169,23,20,4/24/23(Mon)17:03
183546925,869,278,4/24/23(Mon)16:25
183545229,820,256,4/24/23(Mon)15:56
183544997,29,30,4/24/23(Mon)15:53
183540424,936,269,4/24/23(Mon)14:35
183540281,782,236,4/24/23(Mon)14:33
183537812,171,104,4/24/23(Mon)13:45
183537311,948,276,4/24/23(Mon)13:34
183534578,877,234,4/24/23(Mon)12:38
183532258,1063,221,4/24/23(Mon)11:52
183529248,4,4,4/24/23(Mon)10:45
183529215,993,201,4/24/23(Mon)10:44
183524029,687,141,4/24/23(Mon)8:20
183523733,777,201,4/24/23(Mon)8:10
183521264,2,3,4/24/23(Mon)6:40
183521149,921,178,4/24/23(Mon)6:37
183518466,1126,189,4/24/23(Mon)5:08
183516664,928,223,4/24/23(Mon)4:18
183514889,1113,273,4/24/23(Mon)3:45
183511795,1308,257,4/24/23(Mon)2:44
183510853,1098,239,4/24/23(Mon)2:26
183510734,0,1,4/24/23(Mon)2:24
183510728,8,9,4/24/23(Mon)2:24
183508362,1,2,4/24/23(Mon)1:34
183506465,1022,267,4/24/23(Mon)0:57
183504734,980,264,4/24/23(Mon)0:23
183504418,7,8,4/24/23(Mon)0:16
183502579,1156,322,4/23/23(Sun)23:43
183500932,1024,327,4/23/23(Sun)23:16
183500751,9,10,4/23/23(Sun)23:14
183499495,1,2,4/23/23(Sun)22:56
183499445,974,291,4/23/23(Sun)22:56
183498187,5,6,4/23/23(Sun)22:36
183498021,572,228,4/23/23(Sun)22:34
183496600,1021,320,4/23/23(Sun)22:13
183495385,808,291,4/23/23(Sun)22:00
183494382,739,282,4/23/23(Sun)21:49
183492965,963,284,4/23/23(Sun)21:27
183491480,597,215,4/23/23(Sun)21:01
183489949,895,283,4/23/23(Sun)20:31
183489509,50,39,4/23/23(Sun)20:22
183487436,1079,289,4/23/23(Sun)19:43
183484972,1141,301,4/23/23(Sun)19:04
183483217,989,257,4/23/23(Sun)18:37
183481290,938,279,4/23/23(Sun)18:07
183479962,1,2,4/23/23(Sun)17:45
183479651,832,229,4/23/23(Sun)17:40
183477609,773,224,4/23/23(Sun)17:07
183475502,884,273,4/23/23(Sun)16:32
183474443,64,52,4/23/23(Sun)16:12
183472762,700,202,4/23/23(Sun)15:43
183471041,764,218,4/23/23(Sun)15:14
183469929,330,144,4/23/23(Sun)14:56
183468835,789,242,4/23/23(Sun)14:37
183466933,93,61,4/23/23(Sun)14:05
183461453,1097,247,4/23/23(Sun)12:29
183458256,1001,228,4/23/23(Sun)11:22
183456004,773,197,4/23/23(Sun)10:29
183453267,733,154,4/23/23(Sun)8:53
183450894,629,136,4/23/23(Sun)7:21
183447627,476,133,4/23/23(Sun)5:03
183444740,703,155,4/23/23(Sun)3:20
183442831,1,1,4/23/23(Sun)2:34
183442781,571,136,4/23/23(Sun)2:33
183442767,872,189,4/23/23(Sun)2:33
183440076,1271,254,4/23/23(Sun)1:31
183437706,1096,232,4/23/23(Sun)0:44
183435843,1043,241,4/23/23(Sun)0:08
183434034,927,239,4/22/23(Sat)23:35
183432326,1,1,4/22/23(Sat)23:04
183432294,923,236,4/22/23(Sat)23:03
183430481,906,240,4/22/23(Sat)22:30
183427878,930,237,4/22/23(Sat)21:49
183425988,1006,253,4/22/23(Sat)21:20
183423834,908,237,4/22/23(Sat)20:43
183420214,1000,282,4/22/23(Sat)19:46
183418112,838,268,4/22/23(Sat)19:15
183418050,1000,291,4/22/23(Sat)19:14
183416687,1,2,4/22/23(Sat)18:53
183415457,980,302,4/22/23(Sat)18:33
183413620,878,285,4/22/23(Sat)18:06
183412216,672,261,4/22/23(Sat)17:45
183410797,774,313,4/22/23(Sat)17:26
